Document Number,Document Type,Publication Date,Title,Abstract,Inventor Name,Assignee,Filing Date
DE102023108860A1,DE,2023-10-12,VERFAHREN UND SYSTEM ZUM BESTIMMEN VON KRAFTSTOFFMERKMALEN,"Die vorliegende Anmeldung offenbart ein Verfahren (1008) zum Bestimmen eines oder mehrerer Kraftstoffmerkmale eines Flugkraftstoffs, der zum Antreiben eines Gasturbinentriebwerks (10) eines Luftfahrzeugs (1) geeignet ist, wobei das Gasturbinentriebwerk (10) eine Brennkammer (16) aufweist, die mit Kraftstoff von einem Kraftstoffsystem (65) versorgt wird, wobei das Verfahren umfasst: Bestimmen (1009) einer Masse des der Brennkammer zugeführten Kraftstoffs; Bestimmen (1010) eines entsprechenden Volumens des der Brennkammer zugeführten Kraftstoffs; und Bestimmen (1011) eines oder mehrerer Kraftstoffmerkmale auf der Grundlage der bestimmten Masse und des bestimmten Volumens. Ebenfalls offenbart werden ein System (106) zur Bestimmung von Kraftstoffmerkmalen, ein Verfahren (1065) zum Betreiben eines Luftfahrzeugs (1) und ein Luftfahrzeug (1).",BEMMENT CRAIG W (GB); KEELER BENJAMIN J (GB); FERRA PAUL W (GB); HOBDAY ALASTAIR G (GB); MCNALLY KEVIN R (GB); MINELLI ANDREA (GB); YATES MARTIN K (GB),"ROLLS ROYCE PLC (London, GB)",2023-04-06
DE3779796T2,DE,1993-01-21,FLUGZEUGNOTSTROMAGGREGAT.,"An aircraft emergency power unit having a high pressure air storage tank (22), an aviation fuel storage tank (24), and a combustor (26) which combusts pressurised air and aviation fuel in a stoichiometrically fuel rich ratio to produce a motive combustion gas.",WEIGAND FRANCIS K (US); KOERNER MICHAEL S (US); NESS RONALD J (US),ALLIED SIGNAL INC (US),1987-04-13
EP0242162A2,EP,1987-10-21,Emergency power unit for aircraft.,"An aircraft emergency power unit having a high pressure air storage tank (22), an aviation fuel storage tank (24), and a combustor (26) which combusts pressurised air and aviation fuel in a stoichiometrically fuel rich ratio to produce a motive combustion gas.",WEIGAND FRANCIS K; KOERNER MICHAEL S; NESS RONALD J,GARRETT CORP (US),1987-04-13
EP0242162B1,EP,1992-06-17,Emergency power unit for aircraft,"Abstract of EP0242162An aircraft emergency power unit having a high pressure air storage tank (22), an aviation fuel storage tank (24), and a combustor (26) which combusts pressurised air and aviation fuel in a stoichiometrically fuel rich ratio to produce a motive combustion gas.","WEIGAND, FRANCIS K.; KOERNER, MICHAEL S.; NESS, RONALD J.",ALLIED-SIGNAL INC. (A DELAWARE CORPORATION),1987-04-13
EP3184611A1,EP,2017-06-28,AVIATION FUEL COMPOSITION,"The present invention relates to an aviation fuel composition comprising an aviation range fuel component and a diesel range fuel component originating from renewable sources, the diesel range fuel component having a cloud point of at most about -20°C and existent gum more than about 7 mg/ 100 ml, wherein existent gum of the aviation fuel composition is at most about 7 mg/100 ml.",SANDBERG KATI (FI); KIISKI ULLA (FI),"NESTE CORP (02150 Espoo, FI)",2015-12-21
EP3184611B1,EP,2020-06-03,METHOD FOR PRODUCING AN AVIATION FUEL COMPOSITION,"The present invention relates to an aviation fuel composition comprising an aviation range fuel component and a diesel range fuel component originating from renewable sources, the diesel range fuel component having a cloud point of at most about -20°C and existent gum more than about 7 mg/ 100 ml, wherein existent gum of the aviation fuel composition is at most about 7 mg/100 ml.",SANDBERG KATI (FI); KIISKI ULLA (FI),"NESTE CORP (02150 Espoo, FI)",2015-12-21
EP3455197B1,EP,2023-11-01,"BIORENEWABLE KEROSENE, JET FUEL, JET FUEL BLENDSTOCK, AND METHOD OF MANUFACTURING","The present technology provides compositions that include at least about 98 weight percent (""wt%"") n-paraffins which, among other surprising features, may be suitable for use as a diesel fuel, an aviation fuel, a jet fuel blendstock, a blendstock to reduce the cloud point of a diesel fuel, a fuel for portable heaters, and/or as a charcoal lighter fluid. The composition includes at least about 98 wt% C7-C12 n-paraffins, where at least about 10 wt% of composition includes n-decane, at least about 20 wt% of the composition includes n-dodecane, and at least about 75 wt% of the composition includes even carbon number paraffins. The composition also includes less about 0.1 wt% oxygenates and less than about 0.1 wt % aromatics. The composition may be produced by a process that includes hydrotreating a biorenewable feedstock comprising at least one of palm kernel oil, coconut oil, babassu oil, microbial oil, or algal oil.",ABHARI RAMIN (US); SLADE DAVID A (US); TOMLINSON H LYNN (US); ASHBY ERIK (US); GREEN NATE (US); GOLDEN CAROLINE (US),"REG SYNTHETIC FUELS LLC (Ames IA 50010, US)",2017-05-10
EP3507348A1,EP,2019-07-10,METHOD TO PRODUCE AN ALTERNATIVE SYNTHETICALLY DERIVED AVIATION TURBINE FUEL - SYNTHETIC PARAFFINIC KEROSENE (SPK),"The invention provides a process for the production of aviation turbine fuel. The process includes the steps of oligomerizing light olefins derived from a high temperature Fisher-Tropsch process over a zeolite catalyst selected from a ZSM-5 (Zeolyst Int., SiO2/A12O3≈30)(COD-9) at pressures of 50 bar with the temperature ranging from 150 to 310° C., distilling from a gasoline fraction of the oligomerisation product, a fraction boiling below 150° C., hydrogenating the distilled oligomerisation fraction over a hydrogenation catalyst, distilling from the hydrogenated hydrocarbon product, fractionating the hydrogenation distillate fraction over a fractionation catalyst and distilling the fractionation hydrocarbon product to produce an aviation turbine fuel (ASH1925) able to meet the requirements as set out for a Synthetic ISO-Paraffinic Kerosene (SPK) as per ASTM D 7566-14a.",MDLELENI MASIKANA MILLAN (ZA); KNOTTENBELT CYRIL DAVID (ZA); LOURENS JANINE (ZA),"THE PETROLEUM OIL AND GAS CORP OF SOUTH AFRICA PTY LTD (7500 Cape Town, ZA)",2017-08-28
EP3906290A1,EP,2021-11-10,PROCESS FOR INTEGRATED PRODUCTION OF RENEWABLE FUELS AND CHEMICALS,"The present disclosure provides a versatile process for producing valuable renewable hydrocarbons from triglyceride containing feedstock. The triglyceride containing feedstock is first split to provide a mixture containing fatty acids, glycerol and water, from which a phase separation provides an oily phase, and an aqueous phase. The oily phase containing fatty acids is subjected to fractionation, whereby specific fractions may be refined to products with controlled hydroprocessing. Products may contain paraffinic renewable aviation fuel components, paraffinic renewable base oil, renewable paraffinic diesel fuel components, renewable paraffinic technical fluid, or any combination thereof.",TIITTA MARJA (FI); MYLLYOJA JUKKA (FI); SIPPOLA VÄINÖ (FI),"NESTE OYJ (02150 Espoo, FI)",2019-12-20
EP4202436A1,EP,2023-06-28,AVIATION FUEL,"The present application discloses a method (1030) of determining one or more fuel characteristics of an aviation fuel (F) for powering a gas turbine engine (10) of an aircraft (1). The method comprises: measuring (1031) one or more trace substance parameters of the fuel (F), the one or more trace substance parameters each associated with a respective trace substance in the fuel (F); and
determining (1032) one or more fuel characteristics of the fuel (F) based on the one or more trace substance parameters. Also disclosed is a fuel characteristic determination system (126), a method (1065) of operating an aircraft (1), and an aircraft.
",SWANN PETER (GB); BEAVEN DAVID M (GB); BEMMENT CRAIG W (GB); HOBDAY ALASTAIR G (GB); KEELER BENJAMIN J (GB); MADDEN CHRISTOPHER P (GB); YATES MARTIN K (GB),"ROLLS ROYCE PLC (London N1 9FX, GB)",2022-11-23
EP4330350A1,EP,2024-03-06,PROCESS FOR BIORENEWABLE LIGHT PARAFFINIC KEROSENE AND SUSTAINABLE AVIATION FUEL,"The present disclosure relates to biofuels, and more particularly, to biomass-based kerosene and aviation turbine fuels. In an aspect, a method is disclosed for producing a light paraffinic kerosene (LPK) where the method includes hydrotreating a biorenewable feedstock to yield a heavy hydrotreater fraction comprising C14-C24 n-paraffins; hydroisomerizing and hydrocracking the heavy hydrotreater fraction with a hydroisomerization catalyst under conditions yielding a hydroisomerizer product that includes a heavy hydroisomerizer fraction and the LPK; and separating the LPK from the hydroisomerizer product. The LPK provided by the method has an existent gum value of 7 mg/100 mL or less as measured according to IP 540 air evaporation method and further includes (a) a weight ratio of isoparaffins to n- paraffins of about 2: 1 or greater, or (b) no detectable hydrocarbons with 14 or more carbon atoms as measured by gas chromatography, or (c) a weight ratio of isoparaffins to n-paraffins of about 2: 1 or greater and no detectable hydrocarbons with 14 or more carbon atoms as measured by gas chromatography.",ABHARI RAMIN (US); HAVERLY MARTIN (US); BERG MASON (US); SLADE DAVID A (US); TOMLINSON H LYNN (US); FISHER TREVOR (US),"REG SYNTHETIC FUELS LLC (Ames IA 50010, US)",2022-06-01
EP4342961A2,EP,2024-03-27,"BIORENEWABLE KEROSENE, JET FUEL, JET FUEL BLENDSTOCK, AND METHOD OF MANUFACTURING","The present technology provides compositions that include at least about 98 weight percent (""wt%"") n-paraffins which, among other surprising features, may be suitable for use as a diesel fuel, an aviation fuel, a jet fuel blendstock, a blendstock to reduce the cloud point of a diesel fuel, a fuel for portable heaters, and/or as a charcoal lighter fluid. The composition includes at least about 98 wt% C7-C12 n-paraffins, where at least about 10 wt% of composition includes n-decane, at least about 20 wt% of the composition includes n-dodecane, and at least about 75 wt% of the composition includes even carbon number paraffins. The composition also includes less about 0.1 wt% oxygenates and less than about 0.1 wt % aromatics. The composition may be produced by a process that includes hydrotreating a biorenewable feedstock comprising at least one of palm kernel oil, coconut oil, babassu oil, microbial oil, or algal oil.",ABHARI RAMIN (US); ASHBY ERIK (US); GOLDEN CAROLINE (US); GREEN NATE (US); SLADE DAVID A (US); TOMLINSON H LYNN (US),"REG SYNTHETIC FUELS LLC (Ames IA 50010, US)",2017-05-10
JP2012519768A,JP,2012-08-30,バイオマスからの有機化合物を一部含有する航空燃料,"The invention relates to an aviation fuel containing between 1 and 100 wt.-% of a fraction of a compound obtained by means of chemical transformation from renewable, natural optionally-hydroxylated monounsaturated fatty acids having a chain length at least equal to 14 carbon atoms, selected from among nitriles and medium fatty acid esters containing between 7 and 12 carbon atoms per molecule and between 0 and 99 wt.-% of a kerosene originating from petrol that meets global aviation fuel specifications.","Deyubois, Jiyan-Liyusk",Arkema France,2010-03-08
JP2019518823A,JP,2019-07-04,バイオ再生可能ケロシン、ジェット燃料、ジェット燃料ブレンドストック、および製造方法,本技術は、他の驚くべき特徴の中でも、ディーゼル燃料、航空燃料、ジェット燃料ブレンドストック、ディーゼル燃料の曇り点を低減するブレンドストック、ポータブル加熱器用燃料、および／または木炭ライター流体としての使用に適し得る、少なくとも約９８重量パーセント（「重量％」）のｎ−パラフィンを含む組成物を提供する。組成物は、少なくとも約９８重量％のＣ７〜Ｃ１２ｎ−パラフィンを含み、組成物の少なくとも約１０重量％はｎ−デカンを含み、組成物の少なくとも約２０重量％はｎ−ドデカンを含み、組成物の少なくとも約７５重量％は偶数炭素数パラフィンを含む。組成物は、約０．１重量％未満の酸素化物および約０．１重量％未満の芳香族も含む。組成物は、パーム核油、ヤシ油、ババス油、微生物油、または藻類油のうちの少なくとも１つを含むバイオ再生可能フィードストックを水素化処理することを含むプロセスによって生成され得る。【選択図】なし,Aberramine; Slade David A.; Tom Linson H. Lynn; Ashby Eric; Green nate; Golden caroline,R Easy Synthetic Fuels Limited Liability Company,2017-05-10
JP2019529613A,JP,2019-10-17,合成由来の代替航空タービン燃料である、合成パラフィンケロシン（ＳＰＫ）の製造方法,本発明は、航空タービン燃料の製造方法を提供する。本方法は、高温フィッシャー・トロプシュ法に由来する軽質オレフィンを、ＺＳＭ−５（Ｚｅｏｌｙｓｔ Ｉｎｔ．社製、ＳｉＯ２／Ａｌ２Ｏ３≒３０）およびＣＯＤ−９から選択されるゼオライト触媒上で、５０ｂａｒの圧力、１５０〜３１０℃の範囲の温度でオリゴマー化するステップと、オリゴマー化生成物のガソリン画分から沸点が１５０℃未満の画分を蒸留するステップと、蒸留されたオリゴマー化画分を水素化触媒上で水素化するステップと、水素化された炭化水素生成物から蒸留するステップと、水素化留出物画分を精留触媒上で精留するステップと、精留炭化水素生成物を蒸留して、合成イソパラフィンケロシン（ＳＰＫ）について定められたＡＳＴＭ Ｄ ７５６６−１４ａの要件を満たすことができる航空タービン燃料（ＡＳＨ１９２５）を製造するステップとを含む。【選択図】 図１,Mudreleni Masikana Milan; Nottenbelt Cyril David; Lawrence Janine,THE PETROLEUM OIL AND GAS CORPORATION OF SOUTH AFRICA (PTY) LTD,2017-08-28
JP2020511350A,JP,2020-04-16,無人航空車両のための電力システムの冷却,無人航空車両は、回転するように少なくとも１つのプロペラを駆動するように構成される、少なくとも１つのロータモータと、電力を少なくとも１つのロータモータに提供するように構成される、マイクロハイブリッド発電機システムとを含む。マイクロハイブリッド発電機システムは、電力を少なくとも１つのロータモータに提供するように構成される、再充電可能バッテリと、機械的動力を生成するように構成される、小型エンジンと、小型エンジンに結合され、小型エンジンによって生成される機械的動力から電力を生成するように構成される、発電機モータとを含む。無人航空車両はまた、マイクロハイブリッド発電機システムに結合するように構成される、冷却システムを含む。冷却システムは、１つ以上の板と、１つ以上の板のそれぞれから延在する、複数のフィンとを含む。冷却システムは、マイクロハイブリッド発電機システムから熱を放散するように構成される。,"Fan, Long N.; Imani Nejad, Mohammad; Sweetland, Matthew","Top Flight Technologies, Inc.",2018-03-09
JP2022151754A,JP,2022-10-07,AVIATION FUEL OIL AND BASE MATERIAL FOR AVIATION FUEL OIL,"To provide an aviation fuel oil having a low precipitation point, excellent low-temperature fluidity, lubricity and oxidation stability even when including an iso-paraffin-based base material as a main base material.SOLUTION: An aviation fuel oil comprises specific amounts of sulfur, iso-paraffins, n-paraffins, and aromatics, comprises 15 to 50% by volume of an iso-paraffinic base material having a density at 15°C and a distillation range each within specific ranges, comprises a specified amount of sulfur, comprises 25 to 45% by volume of a hydro-desulfurized kerosene base stock having a density at 15°C and a distillation range each within specific ranges, and comprises a specific amount of sulfur obtained from hydro-treated oil of a specific feedstock, and the aviation fuel oil comprises 15-40% by volume of high-pressure hydro-treated substrate having a density at 15°C and a distillation range within specific ranges, respectively, and has a kinematic viscosity at 30°C above a certain value.SELECTED DRAWING: None",OTSUKA TAKESHI; HASHIMOTO NAOKI,COSMO OIL CO LTD,2022-03-18
JP2024506450A,JP,2024-02-14,炭素回収を利用する化学物質および燃料を製造するプラントのための、コンピュータで実行されるモニタリング方法およびシステム,本開示は、ブループラントのためのコンピュータで実行されるモニタリング方法であって、前記プラントは、ブルー化学もしくは燃料製品を製造するように構成されており、プラント中に、製造プロセスのパラメータを登録するための複数の手段、好ましくは複数のセンサを、例えば反応器に沿って、備えており、炭素回収が前記製品のカーボンフットプリントを改善するために利用される、前記方法に関する。前記方法はさらに、受け取ったセンサデータから持続可能性スコアを計算することを含む。本開示はさらに、コンピュータで実行されるモニタリング方法およびシステム、データ処理システム、および上記を含むブループラントに関する。,Wilbek Feey Alice Hallqvist; Boyson Anders Erik; Veadir Sulwein; Rasmusun Henrek Voldas; Garald Thor; tucker prijesh; alkire ole fly; How Go Leave; Masun Mathias Boii,Topso Actiesel Scavet,2021-12-22
JP5663501B2,JP,2015-02-04,バイオマスからの有機化合物を一部含有する航空燃料,"The invention relates to an aviation fuel containing between 1 and 100 wt.-% of a fraction of a compound obtained by means of chemical transformation from renewable, natural optionally-hydroxylated monounsaturated fatty acids having a chain length at least equal to 14 carbon atoms, selected from among nitriles and medium fatty acid esters containing between 7 and 12 carbon atoms per molecule and between 0 and 99 wt.-% of a kerosene originating from petrol that meets global aviation fuel specifications.",デユボワ，ジヤン−リユツク,アルケマ  フランス,2010-03-08
